Date,SKU,Qty,Amount,Stock,Category,Size
2022-04-17,SET197-KR-NP-M,1,759.0,11,Set,M
2022-04-17,SET197-KR-NP-S,1,759.0,196,Set,S
2022-04-17,SET197-KR-NP-XXL,2,1518.0,104,Set,XXL
2022-04-17,SET200-KR-NP-A-XXXL,1,568.0,0,Set,3XL
2022-04-17,SET201-KR-NP-A-S,1,595.0,0,Set,S
2022-04-17,SET201-KR-NP-A-XXL,1,595.0,0,Set,XXL
2022-04-17,SET203-KR-DPT-L,2,898.0,8,Set,L
2022-04-17,SET205-KR-DPT-A-M,1,399.0,0,Set,M
2022-04-17,SET209-KR-PP-L,1,548.0,7,Set,L
2022-04-17,SET209-KR-PP-M,1,548.0,15,Set,M
2022-04-17,SET209-KR-PP-XXXL,2,1096.0,2,Set,3XL
2022-04-17,SET210-KR-PP-L,2,1150.0,2,Set,L
2022-04-17,SET217-KR-PP-XS,1,825.0,18,Set,XS
2022-04-17,SET217-KR-PP-XXXL,1,825.0,4,Set,3XL
2022-04-17,SET220-KR-PP-S,1,1099.0,33,Set,S
2022-04-17,SET220-KR-PP-XL,1,1099.0,3,Set,XL
2022-04-17,SET220-KR-PP-XXL,1,1099.0,7,Set,XXL
2022-04-17,SET220-KR-PP-XXXL,1,1099.0,3,Set,3XL
2022-04-17,SET224-KR-NP-XXL,1,1287.0,5,Set,XXL
2022-04-17,SET227-KR-PP-A-L,2,1142.0,0,Set,L
2022-04-17,SET228-KR-PP-A-L,1,653.0,0,Set,L
2022-04-17,SET228-KR-PP-A-M,1,653.0,0,Set,M
2022-04-17,SET230-KR-PP-XS,1,799.0,23,Set,XS
2022-04-17,SET233-KR-PP-XL,1,545.0,2,Set,XL
2022-04-17,SET233-KR-PP-XXL,1,545.0,1,Set,XXL
2022-04-17,SET238-KR-PP-M,1,477.0,2,Set,M
2022-04-17,SET239-KR-NP-S,1,654.0,7,Set,S
2022-04-17,SET240-KR-PP-XXL,1,629.0,10,Set,XXL
2022-04-17,SET243-KR-PP-XL,1,534.0,10,Set,XL
2022-04-17,SET243-KR-PP-XS,1,534.0,12,Set,XS
2022-04-17,SET244-KR-NP-L,1,799.0,30,Set,L
2022-04-17,SET245-KR-NP-S,1,999.0,131,Set,S
2022-04-17,SET246-KR-PP-M,1,455.0,22,Set,M
2022-04-17,SET246-KR-PP-XXL,1,455.0,10,Set,XXL
2022-04-17,SET249-KR-NP-XL,1,680.0,4,Set,XL
2022-04-17,SET249-KR-NP-XXL,2,680.0,3,Set,XXL
2022-04-17,SET250-KR-SHA-S,1,680.0,5,Set,S
2022-04-17,SET251-KR-PP-M,1,759.0,15,Set,M
2022-04-17,SET251-KR-PP-XS,2,1518.0,40,Set,XS
2022-04-17,SET252-KR-PP-XXXL,1,759.0,95,Set,3XL
2022-04-17,SET257-KR-PP-XS,1,551.0,2,Set,XS
2022-04-17,SET258-KR-PP-L,1,881.0,0,Set,L
2022-04-17,SET261-KR-PP-S,1,453.0,3,Set,S
2022-04-17,SET263-KR-NP-XS,1,736.0,40,Set,XS
2022-04-17,SET264-KR-NP-L,1,824.0,76,Set,L
2022-04-17,SET264-KR-NP-M,1,824.0,295,Set,M
2022-04-17,SET264-KR-NP-XL,1,824.0,81,Set,XL
2022-04-17,SET264-KR-NP-XXL,1,824.0,127,Set,XXL
2022-04-17,SET265-KR-NP-XXL,1,888.0,14,Set,XXL
2022-04-17,SET266-KR-NP-M,1,737.0,112,Set,M
2022-04-17,SET268-KR-NP-L,8,5516.0,384,Set,L
2022-04-17,SET268-KR-NP-M,9,7092.0,542,Set,M
2022-04-17,SET268-KR-NP-S,11,8668.0,807,Set,S
2022-04-17,SET268-KR-NP-XL,6,4728.0,176,Set,XL
2022-04-17,SET268-KR-NP-XS,6,4728.0,403,Set,XS
2022-04-17,SET268-KR-NP-XXXL,2,1576.0,112,Set,3XL
2022-04-17,SET269-KR-NP-L,2,1648.0,89,Set,L
2022-04-17,SET269-KR-NP-M,1,824.0,310,Set,M
2022-04-17,SET269-KR-NP-S,1,0.0,143,Set,S
2022-04-17,SET269-KR-NP-XL,1,824.0,90,Set,XL
2022-04-17,SET269-KR-NP-XS,1,824.0,162,Set,XS
2022-04-17,SET271-KR-NP-XXL,1,895.0,2,Set,XXL
2022-04-17,SET272-KR-PP-S,1,852.0,6,Set,S
2022-04-17,SET272-KR-PP-XXL,1,852.0,5,Set,XXL
2022-04-17,SET273-KR-NP-S,4,2448.0,871,Set,S
2022-04-17,SET274-KR-PP-M,1,682.0,11,Set,M
2022-04-17,SET276-KR-PP-XL,1,1238.0,40,Set,XL
2022-04-17,SET277-KR-NP-XXL,1,1338.0,9,Set,XXL
2022-04-17,SET278-KR-NP-M,2,2864.0,4,Set,M
2022-04-17,SET278-KR-NP-S,1,1432.0,10,Set,S
2022-04-17,SET278-KR-NP-XS,1,1523.0,16,Set,XS
2022-04-17,SET279-LC-S,2,888.0,5,Set,S
2022-04-17,SET280-KR-PP-XS,1,790.0,7,Set,XS
2022-04-17,SET282-KR-PP-M,1,1033.0,3,Set,M
2022-04-17,SET282-KR-PP-S,1,1099.0,14,Set,S
2022-04-17,SET285-KR-SHA-L,2,998.0,7,Set,L
2022-04-17,SET285-KR-SHA-XL,1,499.0,2,Set,XL
2022-04-17,SET286-KR-NP-XXL,1,626.0,5,Set,XXL
2022-04-17,SET287-KR-NP-S,1,666.0,162,Set,S
2022-04-17,SET288-KR-NP-S,2,1368.0,16,Set,S
2022-04-17,SET289-KR-NP-XL,1,666.0,23,Set,XL
2022-04-17,SET290-KR-DPT-L,1,725.0,53,Set,L
2022-04-17,SET290-KR-DPT-M,1,771.0,18,Set,M
2022-04-17,SET290-KR-DPT-XL,2,1450.0,34,Set,XL
2022-04-17,SET290-KR-DPT-XXXL,2,1450.0,37,Set,3XL
2022-04-17,SET291-KR-PP-L,4,2252.0,6,Set,L
2022-04-17,SET291-KR-PP-XL,1,599.0,3,Set,XL
2022-04-17,SET291-KR-PP-XS,1,599.0,6,Set,XS
2022-04-17,SET291-KR-PP-XXL,1,563.0,4,Set,XXL
2022-04-17,SET293-KR-NP-S,3,2208.0,2,Set,S
2022-04-17,SET293-KR-NP-XL,2,1384.0,4,Set,XL
2022-04-17,SET293-KR-NP-XS,1,692.0,5,Set,XS
2022-04-17,SET295-KR-NP-XS,1,751.0,4,Set,XS
2022-04-17,SET304-KR-DPT-M,1,1186.0,154,Set,M
2022-04-17,SET304-KR-DPT-XL,1,1186.0,59,Set,XL
2022-04-17,SET304-KR-DPT-XS,2,2230.0,180,Set,XS
2022-04-17,SET305-KR-DPT-XS,3,2817.0,39,Set,XS
2022-04-17,SET308-KR-PP-XXXL,2,1392.0,27,Set,3XL
2022-04-17,SET316-KR-DPT-M,1,1149.0,52,Set,M
2022-04-17,SET316-KR-DPT-XL,1,1149.0,42,Set,XL
2022-04-17,SET316-KR-DPT-XXL,1,1149.0,52,Set,XXL
2022-04-17,SET317-KR-PP-XL,1,1186.0,18,Set,XL
2022-04-17,SET317-KR-PP-XXXL,1,1186.0,7,Set,3XL
2022-04-17,SET319-KR-NP-S,1,835.0,10,Set,S
2022-04-17,SET320-KR-NP-S,1,856.0,42,Set,S
2022-04-17,SET320-KR-NP-XS,2,1712.0,24,Set,XS
2022-04-17,SET320-KR-NP-XXXL,2,1712.0,1,Set,3XL
2022-04-17,SET322-KR-SHA-M,1,1099.0,4,Set,M
2022-04-17,SET322-KR-SHA-S,4,4396.0,2,Set,S
2022-04-17,SET322-KR-SHA-XS,1,1033.0,5,Set,XS
2022-04-17,SET322-KR-SHA-XXXL,1,1033.0,11,Set,3XL
2022-04-17,SET323-KR-NP-XS,1,939.0,10,Set,XS
2022-04-17,SET324-KR-NP-L,7,4179.0,6,Set,L
2022-04-17,SET324-KR-NP-M,5,2985.0,8,Set,M
2022-04-17,SET324-KR-NP-S,1,597.0,10,Set,S
2022-04-17,SET324-KR-NP-XL,2,1270.0,11,Set,XL
2022-04-17,SET324-KR-NP-XS,3,1791.0,16,Set,XS
2022-04-17,SET324-KR-NP-XXL,2,1194.0,5,Set,XXL
2022-04-17,SET324-KR-NP-XXXL,2,1270.0,8,Set,3XL
2022-04-17,SET325-KR-NP-S,1,666.0,61,Set,S
2022-04-17,SET328-KR-NP-M,1,635.0,20,Set,M
2022-04-17,SET328-KR-NP-XL,1,635.0,2,Set,XL
2022-04-17,SET329-KR-NP-L,1,666.0,97,Set,L
2022-04-17,SET329-KR-NP-M,1,666.0,292,Set,M
2022-04-17,SET331-KR-NP-L,5,2985.0,217,Set,L
2022-04-17,SET331-KR-NP-M,1,597.0,229,Set,M
2022-04-17,SET331-KR-NP-XXL,2,1270.0,116,Set,XXL
2022-04-17,SET331-KR-NP-XXXL,2,1194.0,158,Set,3XL
2022-04-17,SET332-KR-PP-L,1,549.0,38,Set,L
2022-04-17,SET333-KR-DPT-XXXL,1,909.0,9,Set,3XL
2022-04-17,SET338-KR-NP-L,1,1186.0,8,Set,L
2022-04-17,SET339-KR-NP-XL,1,696.0,5,Set,XL
2022-04-17,SET339-KR-NP-XXXL,1,696.0,8,Set,3XL
2022-04-17,SET340-KR-NP-XXL,1,799.0,6,Set,XXL
2022-04-17,SET341-KR-NP-L,1,899.0,5,Set,L
2022-04-17,SET341-KR-NP-S,1,899.0,25,Set,S
2022-04-17,SET343-KR-NP-L,1,916.0,4,Set,L
2022-04-17,SET344-KR-NP-XXL,1,968.0,1,Set,XXL
2022-04-17,SET344-KR-NP-XXXL,1,968.0,0,Set,3XL
2022-04-17,SET345-KR-NP-S,2,1252.0,266,Set,S
2022-04-17,SET345-KR-NP-XXL,1,626.0,54,Set,XXL
2022-04-17,SET346-KR-PP-XS,1,911.0,59,Set,XS
2022-04-17,SET347-KR-NP-M,2,1602.0,4,Set,M
2022-04-17,SET347-KR-NP-S,1,852.0,4,Set,S
2022-04-17,SET347-KR-NP-XL,1,801.0,3,Set,XL
2022-04-17,SET347-KR-NP-XXL,3,2403.0,4,Set,XXL
2022-04-17,SET350-KR-NP-L,1,1299.0,7,Set,L
2022-04-17,SET350-KR-NP-M,2,2598.0,5,Set,M
2022-04-17,SET350-KR-NP-XL,1,1299.0,5,Set,XL
2022-04-17,SET350-KR-NP-XS,1,1299.0,23,Set,XS
2022-04-17,SET353-KR-NP-L,1,888.0,73,Set,L
2022-04-17,SET355-KR-PP-L,1,1399.0,0,Set,L
2022-04-17,SET355-KR-PP-S,1,1399.0,13,Set,S
2022-04-17,SET356-KR-NP-M,1,1099.0,2,Set,M
2022-04-17,SET358-KR-NP-S,1,1092.0,18,Set,S
2022-04-17,SET360-KR-NP-S,2,2252.0,13,Set,S
2022-04-17,SET360-KR-NP-XXXL,1,1126.0,7,Set,3XL
2022-04-17,SET361-KR-NP-S,1,1126.0,1,Set,S
2022-04-17,SET363-KR-NP-M,1,1338.0,0,Set,M
2022-04-17,SET364-KR-NP-L,1,1126.0,3,Set,L
2022-04-17,SET364-KR-NP-M,2,2252.0,6,Set,M
2022-04-17,SET364-KR-NP-S,2,2252.0,13,Set,S
2022-04-17,SET364-KR-NP-XL,1,1126.0,2,Set,XL
2022-04-17,SET364-KR-NP-XXL,2,2252.0,8,Set,XXL
2022-04-17,SET365-KR-NP-L,1,1099.0,7,Set,L
2022-04-17,SET365-KR-NP-XXL,2,2198.0,3,Set,XXL
2022-04-17,SET366-KR-NP-XXXL,1,1163.0,28,Set,3XL
2022-04-17,SET369-KR-NP-S,3,3519.0,10,Set,S
2022-04-17,SET374-KR-NP-L,2,1194.0,53,Set,L
2022-04-17,SET374-KR-NP-S,1,597.0,34,Set,S
2022-04-17,SET374-KR-NP-XXXL,2,1194.0,23,Set,3XL
2022-04-17,SET375-KR-NP-L,1,696.0,8,Set,L
2022-04-17,SET375-KR-NP-M,1,696.0,4,Set,M
2022-04-17,SET377-KR-NP-XL,1,1238.0,2,Set,XL
2022-04-17,SET380-KR-NP-S,1,995.0,9,Set,S
2022-04-17,SET380-KR-NP-XXXL,1,995.0,6,Set,3XL
2022-04-17,SET383-KR-NP-XXL,1,631.0,7,Set,XXL
2022-04-17,SET386-KR-NP-L,1,631.0,4,Set,L
2022-04-17,SET386-KR-NP-XL,1,631.0,3,Set,XL
2022-04-17,SET388-KR-NP-XXL,2,2598.0,1,Set,XXL
2022-04-17,SET388-KR-NP-XXXL,1,1299.0,2,Set,3XL
2022-04-17,SET389-KR-NP-XL,1,680.0,4,Set,XL
2022-04-17,SET389-KR-NP-XXXL,1,680.0,2,Set,3XL
2022-04-17,SET390-KR-NP-XL,1,999.0,65,Set,XL
2022-04-17,SET392-KR-NP-XL,1,751.0,4,Set,XL
2022-04-17,SET393-KR-NP-XL,1,969.0,3,Set,XL
2022-04-17,SET393-KR-NP-XXXL,2,1938.0,4,Set,3XL
2022-04-17,SET396-KR-PP-M,2,2298.0,11,Set,M
2022-04-17,SET397-KR-NP  -M,4,4744.0,0,Set,M
2022-04-17,SET397-KR-NP-S,4,4460.0,3,Set,S
2022-04-17,SET397-KR-NP-XL,1,1115.0,3,Set,XL
2022-04-17,SET397-KR-NP-XS,3,3345.0,6,Set,XS
2022-04-17,SET397-KR-NP-XXL,3,3558.0,3,Set,XXL
2022-04-17,SET397-KR-NP-XXXL,1,0.0,2,Set,3XL
2022-04-17,SET398-KR-PP-L,3,3345.0,2,Set,L
2022-04-17,SET398-KR-PP-M,2,2230.0,4,Set,M
2022-04-17,SET398-KR-PP-XL,2,2230.0,6,Set,XL
2022-04-17,SET398-KR-PP-XS,1,0.0,12,Set,XS
2022-04-17,SET398-KR-PP-XXXL,1,1115.0,4,Set,3XL
2022-04-17,SET400-KR-NP-L,1,1254.0,14,Set,L
2022-04-17,SET402-KR-NP-XS,1,1149.0,61,Set,XS
2022-04-17,SET405-KR-NP-M,1,725.0,6,Set,M
2022-04-17,SET409-KR-NP-M,2,1542.0,64,Set,M
2022-04-17,SET413-KR-NP-M,1,852.0,6,Set,M
2022-04-17,SET413-KR-NP-XL,1,852.0,11,Set,XL
2022-04-18,BL003-50BLACK-B,1,419.0,0,Blouse,Free
2022-04-18,BL021-71BLACK,6,2514.0,628,Blouse,Free
2022-04-18,BL022-71BEIGE,2,838.0,106,Blouse,Free
2022-04-18,BL029-78BLACK-B,1,419.0,0,Blouse,Free
2022-04-18,BL036-176GOLD,1,419.0,45,Blouse,Free
2022-04-18,BL074-85RED,1,429.0,17,Blouse,Free
2022-04-18,BL090-XXL,1,460.0,19,Blouse,XXL
2022-04-18,BL099-S,1,259.0,9,Blouse,S
2022-04-18,BL103-XXL,1,460.0,4,Blouse,XXL
2022-04-18,BTM035-NP-XS,1,284.0,12,Bottom,XS
2022-04-18,BTM040-PP-XS,1,345.0,35,Bottom,XS
2022-04-18,BTM042-PP-XXXL,1,329.0,3,Bottom,3XL
2022-04-18,BTM043-PP-XS,1,377.0,8,Bottom,XS
2022-04-18,BTM044-PP-M,1,360.0,3,Bottom,M
2022-04-18,BTM044-PP-XS,1,360.0,55,Bottom,XS
2022-04-18,CH205-YELLOW-S,1,273.0,12,Bottom,S
2022-04-18,CH208-MUSTARD-L,1,273.0,7,Bottom,L
2022-04-18,J0002-SKD-M,3,3345.0,82,Set,M
2022-04-18,J0003-SET-M,9,5886.0,7,Set,M
2022-04-18,J0003-SET-S,6,3924.0,9,Set,S
2022-04-18,J0003-SET-XL,4,2784.0,5,Set,XL
2022-04-18,J0003-SET-XS,4,2616.0,13,Set,XS
2022-04-18,J0003-SET-XXL,3,1962.0,3,Set,XXL
2022-04-18,J0003-SET-XXXL,3,1962.0,9,Set,3XL
2022-04-18,J0004-SKD-L,1,1115.0,57,Set,L
2022-04-18,J0004-SKD-M,1,1115.0,61,Set,M
2022-04-18,J0005-DR-S,1,899.0,29,Western Dress,S
2022-04-18,J0005-DR-XXL,1,899.0,30,Western Dress,XXL
2022-04-18,J0005-DR-XXXL,1,899.0,73,Western Dress,3XL
2022-04-18,J0006-SET-L,1,899.0,132,Ethnic Dress,L
2022-04-18,J0006-SET-M,1,845.0,86,Ethnic Dress,M
2022-04-18,J0007-SKD-XL,1,1133.0,13,Set,XL
2022-04-18,J0008-SKD-L,1,1133.0,89,Set,L
2022-04-18,J0008-SKD-M,1,1065.0,29,Set,M
2022-04-18,J0008-SKD-S,3,3195.0,171,Set,S
2022-04-18,J0008-SKD-XL,1,1133.0,318,Set,XL
2022-04-18,J0008-SKD-XXL,2,2130.0,28,Set,XXL
2022-04-18,J0010-LCD-XXXL,1,999.0,45,Set,3XL
2022-04-18,J0012-SKD-XS,2,2280.0,93,Set,XS
2022-04-18,J0012-SKD-XXXL,1,1140.0,69,Set,3XL
2022-04-18,J0014-LCD-S,1,1648.0,70,Set,S
2022-04-18,J0025-DR-S,2,1132.0,4,Western Dress,S
2022-04-18,J0025-DR-XXL,1,566.0,3,Western Dress,XXL
2022-04-18,J0025-DR-XXXL,1,566.0,4,Western Dress,3XL
2022-04-18,J0036-TP-XS,1,344.0,3,Top,XS
2022-04-18,J0041-SET-M,1,660.0,2,Set,M
2022-04-18,J0041-SET-XXL,2,1320.0,3,Set,XXL
2022-04-18,J0083-KR-S,1,591.0,59,kurta,S
2022-04-18,J0087-TP-XS,1,329.0,45,Top,XS
2022-04-18,J0088-TP-M,1,399.0,3,Top,M
2022-04-18,J0089-TP-XS,1,360.0,5,Top,XS
2022-04-18,J0090-TP-XL,2,1126.0,11,Top,XL
2022-04-18,J0092-SET-XS,1,833.0,1,Set,XS
2022-04-18,J0092-SET-XXL,1,833.0,4,Set,XXL
2022-04-18,J0092-SET-XXXL,1,833.0,2,Set,3XL
2022-04-18,J0095-SET-XL,1,0.0,2,Set,XL
2022-04-18,J0095-SET-XXL,2,1306.0,0,Set,XXL
2022-04-18,J0095-SET-XXXL,1,653.0,1,Set,3XL
2022-04-18,J0096-KR-L,1,568.0,106,kurta,L
2022-04-18,J0096-KR-M,4,2272.0,75,kurta,M
2022-04-18,J0096-KR-XL,1,568.0,27,kurta,XL
2022-04-18,J0096-KR-XXL,2,1136.0,90,kurta,XXL
2022-04-18,J0097-KR-L,1,568.0,7,kurta,L
2022-04-18,J0097-KR-XL,2,1068.0,2,kurta,XL
2022-04-18,J0101-DR-L,1,799.0,1,Ethnic Dress,L
2022-04-18,J0104-KR-S,1,446.0,1,kurta,S
2022-04-18,J0106-KR-XL,1,999.0,1,Western Dress,XL
2022-04-18,J0108-SKD-XXL,1,0.0,3,Set,XXL
2022-04-18,J0109-SKD-XL,1,1213.0,2,Set,XL
2022-04-18,J0110-SKD-XL,1,864.0,2,Set,XL
2022-04-18,J0111-TP-L,1,423.0,1,Top,L
2022-04-18,J0111-TP-S,1,423.0,4,Top,S
2022-04-18,J0113-TP-M,1,574.0,79,Top,M
2022-04-18,J0113-TP-S,2,1148.0,82,Top,S
2022-04-18,J0118-TP-M,2,1036.0,138,Top,M
2022-04-18,J0118-TP-S,1,487.0,41,Top,S
2022-04-18,J0118-TP-XL,1,487.0,73,Top,XL
2022-04-18,J0118-TP-XXL,2,974.0,88,Top,XXL
2022-04-18,J0119-TP-L,1,540.0,52,Top,L
2022-04-18,J0119-TP-M,1,574.0,102,Top,M
2022-04-18,J0119-TP-XL,4,2160.0,162,Top,XL
2022-04-18,J0122-TP-S,1,329.0,4,Top,S
2022-04-18,J0122-TP-XL,1,329.0,2,Top,XL
2022-04-18,J0122-TP-XXL,2,658.0,4,Top,XXL
2022-04-18,J0123-TP-XXL,3,801.0,2,Top,XXL
2022-04-18,J0124-TP-XXXL,1,523.0,76,Top,3XL
2022-04-18,J0132-KR-L,1,362.0,2,kurta,L
2022-04-18,J0134-SET-XS,1,699.0,8,Set,XS
2022-04-18,J0135-SET-XL,1,591.0,4,Set,XL
2022-04-18,J0135-SET-XXXL,2,1182.0,3,Set,3XL
2022-04-18,J0139-KR-XXL,2,798.0,3,kurta,XXL
2022-04-18,J0140-SET-XL,1,591.0,2,Set,XL
2022-04-18,J0144-SET-XXL,1,529.0,0,Set,XXL
2022-04-18,J0153-DR-S,1,443.0,6,Western Dress,S
2022-04-18,J0153-DR-XL,1,443.0,21,Western Dress,XL
2022-04-18,J0157-DR-M,2,1250.0,5,Western Dress,M
2022-04-18,J0157-DR-S,1,588.0,51,Western Dress,S
2022-04-18,J0157-DR-XL,1,588.0,48,Western Dress,XL
2022-04-18,J0157-DR-XXXL,2,1176.0,4,Western Dress,3XL
2022-04-18,J0164-DR-XL,1,388.0,6,Ethnic Dress,XL
2022-04-18,J0165-TP-L,1,355.0,3,Top,L
2022-04-18,J0165-TP-XXL,1,355.0,2,Top,XXL
2022-04-18,J0167-KR-S,1,319.0,36,kurta,S
2022-04-18,J0176-TP-M,1,387.0,0,Top,M
2022-04-18,J0176-TP-XL,2,774.0,2,Top,XL
2022-04-18,J0176-TP-XXXL,1,387.0,1,Top,3XL
2022-04-18,J0181-TP-XXXL,1,399.0,1,Top,3XL
2022-04-18,J0188-KR-XS,1,399.0,0,kurta,XS
2022-04-18,J0198-TP-L,1,588.0,21,Top,L
2022-04-18,J0198-TP-M,1,625.0,27,Top,M
2022-04-18,J0201-TP-M,1,625.0,4,Top,M
2022-04-18,J0201-TP-XL,1,625.0,3,Top,XL
2022-04-18,J0204-TP-M,1,751.0,1,Top,M
2022-04-18,J0204-TP-XXXL,1,751.0,7,Top,3XL
2022-04-18,J0210-DR-M,1,783.0,2,Ethnic Dress,M
2022-04-18,J0213-TP-M,1,599.0,3,Top,M
2022-04-18,J0214-TP-L,1,495.0,8,Top,L
2022-04-18,J0215-BL-XXL,1,545.0,22,Blouse,XXL
2022-04-18,J0217-BL-M,1,665.0,24,Blouse,M
2022-04-18,J0219-BL-L,2,1250.0,64,Blouse,L
2022-04-18,J0219-BL-S,1,625.0,66,Blouse,S
2022-04-18,J0220-BL-M,1,625.0,27,Blouse,M
2022-04-18,J0230-SKD-L,3,3336.0,51,Set,L
2022-04-18,J0230-SKD-M,7,7784.0,152,Set,M
2022-04-18,J0230-SKD-S,3,3336.0,84,Set,S
2022-04-18,J0230-SKD-XL,2,2224.0,31,Set,XL
2022-04-18,J0230-SKD-XS,5,5560.0,148,Set,XS
2022-04-18,J0230-SKD-XXL,2,2224.0,24,Set,XXL
2022-04-18,J0230-SKD-XXXL,1,1112.0,26,Set,3XL
2022-04-18,J0231-SKD-XXXL,1,1281.0,13,Set,3XL
2022-04-18,J0232-SKD-L,1,1213.0,21,Set,L
2022-04-18,J0234-SKD-S,1,1213.0,6,Set,S
2022-04-18,J0234-SKD-XL,1,1213.0,8,Set,XL
2022-04-18,J0236-SKD-L,4,3688.0,5,Set,L
2022-04-18,J0236-SKD-M,1,922.0,3,Set,M
2022-04-18,J0236-SKD-S,2,1900.0,7,Set,S
2022-04-18,J0236-SKD-XL,1,950.0,3,Set,XL
2022-04-18,J0239-SKD-L,1,1299.0,7,Set,L
2022-04-18,J0239-SKD-S,1,1299.0,23,Set,S
2022-04-18,J0244-SKD-XXXL,1,1281.0,6,Set,3XL
2022-04-18,J0247-SKD-XS,1,820.0,24,Set,XS
2022-04-18,J0247-SKD-XXL,1,820.0,37,Set,XXL
2022-04-18,J0248-KR-DPT-XL,1,999.0,4,Set,XL
2022-04-18,J0249-SKD-XXXL,1,939.0,29,Set,3XL
2022-04-18,J0277-SKD-L,1,1463.0,6,Set,L
2022-04-18,J0277-SKD-S,1,1463.0,78,Set,S
2022-04-18,J0280-SKD-S,1,1463.0,207,Set,S
2022-04-18,J0280-SKD-XS,1,1463.0,144,Set,XS
2022-04-18,J0281-SKD-S,1,0.0,155,Set,S
2022-04-18,J0283-SET-S,1,1033.0,45,Set,S
2022-04-18,J0283-SET-XS,1,1099.0,23,Set,XS
2022-04-18,J0283-SET-XXL,1,1033.0,5,Set,XXL
2022-04-18,J0284-SKD-M,1,1237.0,2,Set,M
2022-04-18,J0285-SKD-M,1,1432.0,79,Set,M
2022-04-18,J0285-SKD-XL,2,2864.0,86,Set,XL
2022-04-18,J0295-DR-S,1,859.0,3,Western Dress,S
2022-04-18,J0295-DR-XS,2,1718.0,5,Western Dress,XS
2022-04-18,J0297-TP-L,1,574.0,1,Top,L
2022-04-18,J0297-TP-M,2,1148.0,60,Top,M
2022-04-18,J0297-TP-S,1,574.0,71,Top,S
2022-04-18,J0297-TP-XL,1,574.0,45,Top,XL
2022-04-18,J0297-TP-XXL,1,574.0,40,Top,XXL
2022-04-18,J0301-TP-L,3,1479.0,155,Top,L
2022-04-18,J0301-TP-S,1,463.0,145,Top,S
2022-04-18,J0301-TP-XL,4,1972.0,150,Top,XL
2022-04-18,J0301-TP-XS,1,493.0,95,Top,XS
2022-04-18,J0301-TP-XXL,1,463.0,148,Top,XXL
2022-04-18,J0301-TP-XXXL,1,463.0,180,Top,3XL
2022-04-18,J0305-DR-S,1,613.0,3,Western Dress,S
2022-04-18,J0306-DR-XS,1,690.0,22,Western Dress,XS
2022-04-18,J0308-DR-S,1,665.0,3,Western Dress,S
2022-04-18,J0308-DR-XL,1,625.0,2,Western Dress,XL
2022-04-18,J0328-KR-L,1,939.0,0,kurta,L
2022-04-18,J0332-DR-L,1,699.0,0,Western Dress,L
2022-04-18,J0334-TP-M,2,1024.0,22,Top,M
2022-04-18,J0334-TP-S,1,545.0,5,Top,S
2022-04-18,J0334-TP-XS,2,1090.0,44,Top,XS
2022-04-18,J0335-DR-L,3,2421.0,11,Western Dress,L
2022-04-18,J0335-DR-XL,4,3228.0,13,Western Dress,XL
2022-04-18,J0335-DR-XXL,2,1614.0,3,Western Dress,XXL
2022-04-18,J0335-DR-XXXL,1,859.0,6,Western Dress,3XL
2022-04-18,J0336-TP-M,1,599.0,41,Top,M
2022-04-18,J0336-TP-XXXL,1,599.0,48,Top,3XL
2022-04-18,J0338-DR-L,1,744.0,145,Western Dress,L
2022-04-18,J0338-DR-S,2,1488.0,245,Western Dress,S
2022-04-18,J0338-DR-XL,1,791.0,116,Western Dress,XL
2022-04-18,J0338-DR-XS,1,744.0,146,Western Dress,XS
2022-04-18,J0338-DR-XXXL,1,744.0,52,Western Dress,3XL
2022-04-18,J0339-DR-L,3,2232.0,5,Western Dress,L
2022-04-18,J0339-DR-M,3,2232.0,12,Western Dress,M
2022-04-18,J0339-DR-S,3,1488.0,100,Western Dress,S
2022-04-18,J0339-DR-XL,3,2232.0,17,Western Dress,XL
2022-04-18,J0339-DR-XXL,4,2373.0,20,Western Dress,XXL
2022-04-18,J0339-DR-XXXL,2,1488.0,10,Western Dress,3XL
2022-04-18,J0340-TP-M,3,1689.0,40,Top,M
2022-04-18,J0341-DR-L,6,4464.0,193,Western Dress,L
2022-04-18,J0341-DR-M,8,5952.0,198,Western Dress,M
2022-04-18,J0341-DR-S,7,5208.0,441,Western Dress,S
2022-04-18,J0341-DR-XL,3,2232.0,31,Western Dress,XL
2022-04-18,J0341-DR-XS,4,2976.0,77,Western Dress,XS
2022-04-18,J0341-DR-XXL,2,1582.0,166,Western Dress,XXL
2022-04-18,J0341-DR-XXXL,3,2232.0,329,Western Dress,3XL
2022-04-18,J0342-TP-L,2,1080.0,70,Top,L
2022-04-18,J0342-TP-M,2,1080.0,182,Top,M
2022-04-18,J0342-TP-XXL,1,540.0,61,Top,XXL
2022-04-18,J0343-DR-S,1,744.0,108,Western Dress,S
2022-04-18,J0343-DR-XL,2,1488.0,74,Western Dress,XL
2022-04-18,J0343-DR-XXL,1,744.0,49,Western Dress,XXL
2022-04-18,J0344-TP-M,1,518.0,154,Top,M
2022-04-18,J0344-TP-XL,1,487.0,145,Top,XL
2022-04-18,J0346-SET-XL,3,1434.0,5,Set,XL
2022-04-18,J0346-SET-XXL,1,478.0,28,Set,XXL
2022-04-18,J0348-SET-S,1,0.0,4,Set,S
2022-04-18,J0348-SET-XS,1,499.0,4,Set,XS
